text,label,source,collected_at,auto_label,confidence
"US July Output Up; Factories Run Faster WASHINGTON (Reuters) - US industrial output advanced in July, as American factories operated at their highest capacity in more than three years, a Federal Reserve report on Tuesday showed.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Astronomers give Milky Way an age A team working with the Very Large Telescope (VLT) in Chile report that our galaxy is 13,600 million years old, give or take 800 million years.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Construction driving solid product demand SURGING demand in heavy construction should outweigh any downturn in new home building, according to OneSteel and Boral.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Symantec Upgrades Norton Security Products Symantec has unveiled new versions of its Norton security products--beefing up some of the real-time and automated features--and will release them in the next few weeks.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Schroeder quot;adopts Russian girl quot; BERLIN (Reuters) - German Chancellor Gerhard Schroeder and his wife, Doris, have adopted a 3-year-old Russian girl, German newspapers have reported.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Trial date set for ex-HealthSouth CEO Scrushy BIRMINGHAM, Ala. (AP) -- Fired HealthSouth chief executive Richard Scrushy will go on trial January 5th.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"WWiSE group proposes 540 Mbps Wi-Fi A consortium of companies is pushing a new proposal to the IEEE for 802.11n. 135 Mbps in standard mode, 540 Mbps maximum throughput. Fast enough? ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Briefly: Business Objects to bundle IBM tools roundup Plus: Linux clusters gear up for simulated combat...Sprint to bake in BlackBerry for businesses...Microsoft ships updated Works...FaceTime pulls in \$16 million.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Welsh to ban strippers in limousines (Reuters) Reuters - Strippers and pole dancers should be banned from performing in stretch limousines, according to a\British report.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"US consumer prices decline unexpectedly in July NEW YORK, August 17 (New Ratings) The US consumer prices declined for the first time in the past eight months in July this year, driven by the reduced gasoline, clothing and transportation costs during the month.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Fighting Continues In South Ossetia Prague, 17 August 2004 (RFE/RL) -- Fresh fighting and further casualties were reported overnight in Georgia #39;s separatist republic of South Ossetia. The violence erupted hours after Georgia and South Ossetia reached an agreement under which all armed units ...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Rebels force Nepal firms to close One of Nepal's top hotels and a number of other companies close for business after threats from Maoist rebels.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Real Slashes Online Song Prices (PC World) PC World - Digital music battle continues, as Real undercuts ITunes' prices.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Army to Withhold Some Payments From Halliburton The U.S. Army plans to withhold payment on 15 percent of future invoices of Halliburton's logistics deal in Iraq due to an ongoing billing dispute.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Chavez lambasts fraud allegations Venezuelan leader Hugo Chavez rounds on opponents for alleging fraud in a referendum he seems to have won.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"IBM adds midrange server to eServer lineup AUGUST 17, 2004 (COMPUTERWORLD) - IBM today launched a new one-to-four-way midrange Power5 server that features higher performance and several configurations to meet a wide range of user needs.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"That Special Underwater Glow any coral colonies have a nice healthy glow about them, courtesy of fluorescent proteins produced by the coral animals themselves.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Al-Maktoum wins men #39;s double trap shooting gold ATHENS : Sheikh Ahmed Al-Maktoum #39;s six-year quest for Olympic glory ended with a historic first ever gold for the United Arab Emirates on Tuesday after he clinched the men #39;s double trap shooting event.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Mittal steel firm in Bosnia deal LNM Group, the steel giant headed by Indian tycoon Lakshmi Mittal, snaps up a Bosnian steelmaker in a \$280m deal.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Briefly: Kinko's debuts Web-based print options roundup Plus: Majoras takes charge of FTC...Business Objects to bundle IBM tools...Linux clusters gear up for simulated combat.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Microsoft Delays Windows XP SP2 for Home Users Microsoft has delayed the rollout of XP Service Pack Two (SP2) for home users, and some customers will not be able to download it until the end of the month. The new code was supposed to go out on Microsoft #39;s Automatic Update service on ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Phelps Wins Second Gold Medal, in 200 Fly (AP) AP - American Michael Phelps won the gold medal Tuesday in the 200-meter butterfly with an Olympic-record time of 1:54.04.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Parry wins butterfly bronze Stephen Parry comes a brilliant third behind Michael Phelps in the men's 200m butterfly.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"IBM Seeks Another SCO Dismissal The current motion is in addition to the request for a summary judgment IBM has been seeking since early July. If the initial request is granted, it could bring the case to a close without trial. Although summary judgment arguments ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"VARs, Vendors Seize Patch Management Opportunity The delayed arrival of Windows Update Services is giving VARs and patch management vendors a chance to cash in.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Benefits Seen in Earth Observation Data (AP) AP - Better weather forecasts to prepare for storms and planning for energy needs months in advance are among the benefits expected from a planned Earth Observation System.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Australia Ties U.S. Joanne Peters' 12-yard header in the 82nd minute gives Australia a 1-1 tie with the United States, while the Americans already clinched a spot in the quarterfinals.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
India boosted as Rathore grabs historic silver (Reuters) Reuters - India erupted with joy as shooter Rajyavardhan Rathore clinched their first medal at the Athens Olympics on Tuesday and their first ever individual silver.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Ill. Congressman's Son to Be on Ballot (AP) AP - Democratic Party officials picked U.S. Rep. William Lipinski's son Tuesday to replace his father on the November ballot, a decision engineered by Lipinski after he announced his retirement and withdrew from the race four days earlier.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Michael Phelps Wins Second Gold Medal ATHENS, Greece - Michael Phelps, denied in his bid to win seven gold medals, picked up his second victory of the Athens Games by winning the 200-meter butterfly Tuesday night in Olympic-record time. Phelps fell just short of his own world record, holding off Takashi Yamamoto to win in 1 minute, 54.01 seconds...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Court Throws Out Challenge to Blimp The United States is on the verge of winning its first fencing medal in twenty years. Greek sprinters Kostas Kenteris and Katerina Thanou are out of the hospital but not out of the woods.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Son Running for Ill. Rep.'s House Seat (AP) AP - Democratic Party officials picked U.S. Rep. William Lipinski's son Tuesday to replace his father on the November ballot, a decision engineered by Lipinski after he announced his retirement and withdrew from the race four days earlier.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Don't Marry Until March Plan a big, fat cheap wedding, and start your coupling with extra cash, not debt.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Phelps, U.S. Win Men's 4x200 Freestyle Relay ATHENS (Reuters) - Michael Phelps led the United States to a narrow victory in the men's 4x200 meters freestyle relay at the Athens Olympics Tuesday to collect his third gold medal in four days.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Microsoft Delays SP2 Auto Update For Enterprises Although Monday was to be the day when Microsoft began pushing Windows XP Service Pack 2 (SP2) to enterprises, it changed its mind at the last minute and delayed the automatic updating for more than a week.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Microsoft Delays SP2 Auto Update For Enterprises Although Monday was supposed to be the day when Microsoft began pushing Windows XP Service Pack 2 (SP2) to enterprises, it changed its mind at the last minute and delayed the automatic updating for more than a ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Greece grabs first gold HOST nation Greece grabbed its first gold medal of the Athens Olympics this morning when Nikolaos Siranidis and Thomas Bimis won the men #39;s three-metre synchronised diving after China #39;s favourites suffered a no-dive.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Were the judges by any chance French? Kosuke Kitajima #39;s technique may get a sharper eye from officials today in the 200-meter breaststroke race.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
I #39;ll be No.1 - Owen Michael Owen is confident that he will be a success at Real Madrid following his 8m move from Liverpool.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Kobe win on sex life of accuser Prosecutors in the Kobe Bryant case suffered yet another setback yesterday when a court shot down their last-ditch attempt to keep the accuser #39;s sex life out of the looming trial.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Google prepares to wrap up share auction (AFP) AFP - Google Inc prepared to wrap up an extraordinary share auction, meaning a final price in the multi-billion-dollar listing will be announced within days.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Gateway: hang onto your hard drive New service plan lets customers keep old drives after replacement to protect data.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Toyota is outbid for land But state says developer won #39;t necessarily get site Toyota has been outbid by a land developer for state-owned property in York Township, but officials say this is one deal that will be decided by more than money.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Briefly: Gateway says, hold on to your hard drive roundup Plus: Kinko's debuts Web-based print options...Majoras takes charge of FTC...Business Objects to bundle IBM tools.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Coyotes Re-Sign Right Wing Mike Johnson (AP) AP - The Phoenix Coyotes re-signed right wing Mike Johnson on Tuesday to a three-year contract.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"AOL releases Netscape update Netscape Communications upgraded its namesake browser on Tuesday to version 7.2, a rare sign of life at America Online #39;s moribund browser division.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Many similarities, differences between #39;04 US basketball and #39;80 Soviet hockey teams This was no miracle, but you could not tell by the amount of elation surrounding the Dream Team #39;s trip to the woodshed Sunday.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Top-seeded Federer upset in second round ATHENS, Greece (AP) Top-seeded Roger Federer was eliminated in the second round of the Olympics Tuesday night, losing 4-6, 7-5, 7-5 to Tomas Berdych of the Czech Republic. Federer, who won Wimbledon the past two years and replaced Andy Roddick atop ...",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"RealNetworks Slashes Music-Downloading Prices With competition heating up in the online music business, RealNetworks Inc. slashed prices Tuesday for downloading music.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Packers #39; rookie punter struggling GREEN BAY, Wis. (AP) -- Tim Couch #39;s troubles grasping the West Coast offense gave rookie punter BJ Sander plenty of opportunities to make a good first impression with the Green Bay Packers.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"New PC Is Created Just for Teenagers (AP) AP - This isn't your typical, humdrum, slate-colored computer. Not only is the PC known as the hip-e almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
PalmOne Announces SD WiFi Card palmOne today announces that it is to provide a second level of wireless connectivity for Tungsten T3 and Zire 72 handheld users with the introduction of its first Wi-Fi card. Developed specifically for handheld owners who want to complement the ...,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Roddick escapes, Federer doesn #39;t at Olympics Andy Roddick and Roger Federer both found themselves mired in three-set struggles Tuesday night at the Olympics.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Study: Unpatched PCs compromised in 20 minutes The average ""survival time"" is not even long enough to download patches that would protect a computer from Net threats.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Olympics-Fencing-U.S. and Swiss End Gold Drought ATHENS (Reuters) - Mariel Zagunis won the first fencing gold for the United States for 100 years when she beat Xue Tan of China 15-9 in the inaugural Olympic women's sabre final on Tuesday.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Slaves' descendants should get tax exemption: US Senate hopeful (AFP) AFP - American descendants of African slaves should be exempted from US federal taxes for a generation or two to compensate them for the state-sanctioned exploitation of their ancestors, an aspiring US Senate hopeful declared.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
CU #39;s Bloom Denied Request University of Colorado wide receiver Jeremy Bloom has lost his bid to continue playing college football while accepting endorsements to support his professional skiing career.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Men #39;s Singles : Interview with JUAN CARLOS FERRERO (ESP) Q. It #39;s a slow road back, isn #39;t it? You #39;ve had the illness and injury problems earlier in this year. Did you lose confidence or what? ...",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Friday the 13th Phobia Rooted in Ancient History Fear of Friday the 13th has roots in a Viking myth, ancient Rome, and even the Last Supper.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
HP's order system chaos to continue throughout August &lt;strong&gt;HP World&lt;/strong&gt; SAP hell lingers,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Olympics-Fencing-US and Swiss End Gold Drought ATHENS (Reuters) - Mariel Zagunis won the first fencing gold for the United States for 100 years when she beat Xue Tan of China 15-9 in the inaugural Olympic women #39;s sabre final on Tuesday.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Fencing: U.S. and Swiss End Gold Drought ATHENS (Reuters) - Mariel Zagunis won the first fencing gold for the United States for 100 years when she beat Xue Tan of China 15-9 in the inaugural Olympic women's sabre final on Tuesday.,sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Flash Video Takes a Front Seat Macromedia announced a new kit that simplifies the way professional developers add video to their Web sites.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Romania Wins Women's Gymnastics Gold, U.S. Takes Silver ATHENS (Reuters) - Romania underlined their superiority over the rest of the field by storming to the women's gymnastics team gold at the Olympic Games Tuesday.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"New Wi-Fi Spec Pushes for 100 Mbps A consortium of companies collaborating under the moniker quot;WWiSE quot; today announced their intended submission of a complete joint proposal to the IEEE 802.11 Task Group N (TGn), which is chartered with developing a next-generation ...",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Shot-Put Returns to Ancient Stadium THENS, Aug. 17 American shot-putter John Godina walked into the ancient Olympic stadium at Olympia when he arrived there earlier this week and the history he had studied in college came to life before his eyes.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Violence Tackled at Online Gaming Parlors (AP) AP - Six days a week, teens crowd the Blue Screen Gaming cybercafe to hunt each other down with assault rifles inside virtual computer worlds. In these video game halls, nobody gets hurt. But real-life violence has flared around some of these businesses, prompting municipal crackdowns.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Greek baseball team, made in the USA Success at the Games could boost the popularity of a sport unfamiliar to Greeks.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Tired of post-9/11 hassles, Arab tourists head east Saudi visitors to Malaysia were up 53 percent in 2004.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Sun-shy female commuters fuel an Asian fad Part hat, part mask, part visor, it's a new piece of bicycle headgear.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Nepal braced for rebel 'blockade' Nepalese forces are on alert ahead a deadline set by rebels, who have threatened to blockade the capital.",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Windows XP Security Update Delayed (AP) AP - Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP Professional operating system, citing a desire to give companies more time to test it.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Report: Japan, Russia to Lose Population WASHINGTON - Japan, Germany and many other large industrialized countries face long-term population slowdowns or declines as more young adults have fewer children or delay child-rearing, demographers say. While the world's population is expected to increase by almost 50 percent by 2050, Japan could lose 20 percent of its population over the next half-century, according to data released Tuesday by the private Population Reference Bureau...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its rival from Down Under in the most thrilling race of the Athens Games...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Japan Turns to 'Dream Team' to Restore Baseball Pride ATHENS (Reuters) - Japan's own baseball ""Dream Team"" hammered arch-rivals Cuba 6-3 and set themselves up as favorites for gold in the Athens Olympics Tuesday.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Mobile Homes a Danger in Hurricane Zones, Owners Say PUNTA GORDA, Fla. (Reuters) - Rita Weston survived Hurricane Charley huddled under a mattress with her husband and mother in a mobile home she bought 35 years ago. But before the storm passed, the home was reduced to scrap wood and metal.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Windows XP Security Update Delayed Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP operating system, citing a desire to give companies more time to test it.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"New bird species discovered in Babuyan Island A NEW bird species, which is believed to be found nowhere else in the world, has been discovered on the remote island of Calayan, 70 km north of Luzon.",sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Geogia woman wins medal in fencing ATHENS - The United States won its first fencing medals in 20 years Tuesday, a bronze by an Atlanta-area competitor and a gold by Mariel Zagunis in the saber competition.",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
US to withhold Halliburton money The Pentagon is to withhold a proportion of payments to US firm Halliburton which supplies meals to US troops in Iraq.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"7 Texas Kids Found in Nigeria Orphanage HOUSTON - Seven Texas children were discovered abandoned at a Nigerian orphanage, suffering from disease and malnutrition, and have been brought back to the United States. Child Protective Services, which received emergency custody of the children Monday, is investigating accusations that the children's adoptive mother abandoned them in Nigeria in October and later went to work in Iraq as a private contractor...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its top rival in the most thrilling race of the Athens Games...",world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
ING Withdrawing #36;5 Billion From Janus (AP) AP - Janus Capital Group Inc. on Tuesday identified ING US Financial Services as the client planning to withdraw #36;5 billion from the Denver-based mutual funds giant.,business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Google IPO document not declared WASHINGTON (Reuters) - The US Securities and Exchange Commission has not declared effective Google #39;s registration statement for its multibillion-dollar initial public offering by the close of the agency #39;s business day on Tuesday, an SEC official says.",business,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Gloom amid the boom BANGALORE - The success of India #39;s high-tech and outsourcing industry was built on Bangalore but the southern city where the boom began has now become a victim of its own success.,sci_tech,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
"Colombian golfer leads US Amateur qualifying MAMARONECK, NY (AP) Oscar Alvarez of Colombia shot a 3-under-par 67 for the first-round lead at the US Amateur on Monday. Alvarez, a junior at BYU, had five birdies and two bogeys on the 6,775-yard East course at Winged Foot Golf Club, and was the ...",sports,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Grim funeral service held for Burundi massacre victims (AFP) AFP - Thousands of grieving people and top politicians attended a grim funeral service held to bury some 160 Congolese Tutsis slaughtered in a refugee camp in Burundi.,world,hf:ag_news,2026-04-19T19:03:08.473768+00:00,world,0.4
Gen Z Looks to Nepal as a Test Case of Its Hopes,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Fire Destroys Most of Coastal Village in Malaysia,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Turnout and Exit Polls Bode Well for Bulgarian Parties Promising Change,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
How Gen Z Protests Have Fared Around the World,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
U.S. Officials Visited Havana to Lay Out Proposals for Cuban Reforms,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Kyiv Mass Shooting Kills 6 and Gunman Is Shot Dead After Taking Hostages in Grocery,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Pope Says News Outlets Misread Some of His Remarks as Criticism of Trump,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Maduro’s Successor Is Purging Allies Who Kept Him in Power in Venezuela,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
"In Angola, Pope Leo XIV Faces the Legacy of Colonialism",world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Hamas Officials Say Group Is Ready to Hand Over Some Weapons,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Here’s the latest.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Hezbollah Is Willing to Cooperate With a Cease-Fire With Israel. For Now.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Six Are Missing After Cargo Ship Is Found Overturned Near Guam,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
More Displaced Lebanese Head Home as Cease-Fire Is Tested,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Carney’s Liberal Majority Reshapes Fortunes to the Left and the Right,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Who Is the New Leader of Hungary?,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
A Mild-Mannered Pope Finds His Voice,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Trump Extends Sanctions Exemption on Some Russian Oil as High Gas Prices Persist,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
New PEPFAR Data Show Worrying Declines in Testing and Treatment for H.I.V.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
An Explosion Rattles a Toronto Neighborhood. A Drake Video Was to Blame.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
"Rescuers Try to Save Timmy, a Whale Stranded Off Germany",world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
"The U.S. blockade on ships will continue until Trump ends it, says Central Command chief.",world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Starmer’s Credibility Just Took Another Body Blow Over the Mandelson Scandal,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Trump Is Urged to Move on Nuclear Site Thought to Be Beyond Reach of Bombs,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
New York New Jersey Stadium? Why MetLife Is Changing Its Name for the World Cup,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
‘I Just Want to Be Back’: Thousands Rush South in Lebanon Under Cease-Fire,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Israel-Lebanon Cease-Fire: What to Know,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
"In northern Israel, relief at the cease-fire is overshadowed by unease.",world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
"Lebanon’s Cease-Fire Buys Time, Not a Way Out",world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Trump Tries to Stop Drug Smuggling From South America. Drug Smugglers Invent New Tactics.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Lebanon Cease-Fire Leaves Netanyahu in an Uncomfortable Spot,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Starmer Fires Senior U.K. Civil Servant Over Mandelson Revelations,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
Trump says he might go to Pakistan if an Iran deal is signed there.,world,scrape:https://rss.nytimes.com/services/xml/rss/nyt/World.xml,2026-04-19T19:03:09.342180+00:00,world,0.4
My Boss Loves ChatGPT. Must I Fake Loving It Too?,business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
Americans Living Abroad for Lower Costs Now Say Returning Home Is Too Expensive,business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
Are Democrats Becoming a Party of Tax Cuts?,business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
This Is a Hard Time to Start a Career. These Two Words Can Help.,business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
"Man Charged in Lego Theft Scheme of Replacing Pieces With Pasta, Police Say",business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
Hollywood Talent Giant Draws Suitors Amid Epstein Fallout,business,scrape:https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,2026-04-19T19:03:10.401596+00:00,world,0.4
